Arteria Ppal,Arteria menor,Autopista,Colectora,Servicio,timeStamp
0.43346028596193137,0.33098118275751465,0.26129738276534664,0.14106670535584748,0.19093324001905165,2019-10-28 00:00:00
0.31518536840729455,0.18286443055810117,0.16983766705960232,0.11048737207459572,0.10460827210277901,2019-10-28 01:00:00
0.29126058334307864,0.1511333088572214,0.16834122903900683,0.08437217503878218,0.08794500751929814,2019-10-28 02:00:00
0.31876783248147816,0.17434934017595305,0.21625942634934459,0.09486289521556199,0.07915050677153414,2019-10-28 03:00:00
0.4995348603897667,0.3449948069785557,0.4244413056791592,0.23057263707688358,0.17056702770406598,2019-10-28 04:00:00
1.060561242768403,1.063966275659824,0.9727812410394742,0.6051136680691496,0.580205615381304,2019-10-28 05:00:00
1.621382146812594,2.026247861299487,1.3302851052607358,1.342588975815542,1.2495134094844524,2019-10-28 06:00:00
1.5782764378925354,2.114949902630132,1.1734970211229465,1.4356662165329288,1.17962027197225,2019-10-28 07:00:00
1.5527078290419551,2.0296080771169356,1.2094353192513692,1.3559813845518565,1.192812023100839,2019-10-28 08:00:00
1.568806583246772,1.9788993768328444,1.2172078420752668,1.1363458812762965,1.214798274935534,2019-10-28 09:00:00
0.9101882650358742,1.3916254272818915,0.4407251255801111,0.7490820619845319,1.1016269363060598,2019-10-28 10:00:00
1.5513320198942002,1.8887081504307186,1.1289704700006018,1.399729919757151,1.1973745836613914,2019-10-28 11:00:00
1.5859863299603079,1.967062256002566,1.1994926467933267,1.673604678414785,1.2552992652888924,2019-10-28 12:00:00
1.5509246373023133,2.1364640063691347,0.8029749084035132,1.102641652623238,1.128142686701465,2019-10-28 13:00:00
1.0971541924344255,1.5757881231671553,0.49599468828874754,0.888586319654476,1.0979901127130989,2019-10-28 14:00:00
1.61958644759199,2.0831042281433283,1.0280661947898857,1.0117964800285706,1.1918201621335642,2019-10-28 15:00:00
1.5775349304184523,2.0741691108412756,1.0602182739858899,1.3622311752954699,1.2009452832546688,2019-10-28 16:00:00
1.4422410754700108,1.8887081504307186,1.0474282414536495,1.4158008102407285,1.071804982732692,2019-10-28 17:00:00
1.3883433049687346,1.7626237170087977,1.0239259797726639,1.2879033068089238,1.112471283085259,2019-10-28 18:00:00
1.4074795596034917,1.7319235703812317,1.0432880264364277,1.4113366739952902,1.1118761665326662,2019-10-28 19:00:00
1.1402509675377832,1.475096224340176,0.8799111377788161,1.0227336138298941,0.9025934982718805,2019-10-28 20:00:00
